,time,prcp (mm/day),meanT (deg C),Q (mm/day),newPET
39,1995-01-04,0.0,-13.105,0.08713391459755014,0.6057805
38,1995-01-04,0.0,-13.105,0.08713391459755014,0.58108747
37,1995-01-04,0.0,-13.105,0.08713391459755014,0.59982896
36,1995-01-04,0.0,-13.105,0.08713391459755014,0.58108747
40,1995-01-04,0.0,-13.105,0.08713391459755014,0.6057805
55,1995-01-05,0.0,-11.51,0.0938365234127463,0.8715209
59,1995-01-05,0.0,-11.51,0.0938365234127463,0.8715209
58,1995-01-05,0.0,-11.51,0.0938365234127463,0.8813339
57,1995-01-05,0.0,-11.51,0.0938365234127463,0.8715209
54,1995-01-05,0.0,-11.51,0.0938365234127463,0.8715209
56,1995-01-05,0.0,-11.51,0.0938365234127463,0.8715209
52,1995-01-05,0.0,-11.51,0.0938365234127463,0.8715209
51,1995-01-05,0.0,-11.51,0.0938365234127463,0.8715209
53,1995-01-05,0.0,-11.51,0.0938365234127463,0.8715209
50,1995-01-05,0.0,-11.51,0.0938365234127463,0.9080943
49,1995-01-05,0.0,-11.51,0.0938365234127463,0.8453523
48,1995-01-05,0.0,-11.51,0.0938365234127463,0.9080943
71,1995-01-06,7.88,-7.975,0.0938365234127463,0.6445528
70,1995-01-06,7.88,-7.975,0.0938365234127463,0.6609431
69,1995-01-06,7.88,-7.975,0.0938365234127463,0.6445528
68,1995-01-06,7.88,-7.975,0.0938365234127463,0.6445528
67,1995-01-06,7.88,-7.975,0.0938365234127463,0.6445528
66,1995-01-06,7.88,-7.975,0.0938365234127463,0.6445528
65,1995-01-06,7.88,-7.975,0.0938365234127463,0.6445528
64,1995-01-06,7.88,-7.975,0.0938365234127463,0.6445528
63,1995-01-06,7.88,-7.975,0.0938365234127463,0.6445528
62,1995-01-06,7.88,-7.975,0.0938365234127463,0.5222966
61,1995-01-06,7.88,-7.975,0.0938365234127463,0.5702487
60,1995-01-06,7.88,-7.975,0.0938365234127463,0.5222966
82,1995-01-07,0.0,-4.22,0.10053913222794246,0.24423401
81,1995-01-07,0.0,-4.22,0.10053913222794246,0.2361402
80,1995-01-07,0.0,-4.22,0.10053913222794246,0.2361402
79,1995-01-07,0.0,-4.22,0.10053913222794246,0.2361402
78,1995-01-07,0.0,-4.22,0.10053913222794246,0.2361402
83,1995-01-07,0.0,-4.22,0.10053913222794246,0.2361402
76,1995-01-07,0.0,-4.22,0.10053913222794246,0.2361402
75,1995-01-07,0.0,-4.22,0.10053913222794246,0.2361402
74,1995-01-07,0.0,-4.22,0.10053913222794246,0.2764802
73,1995-01-07,0.0,-4.22,0.10053913222794246,0.28279448
72,1995-01-07,0.0,-4.22,0.10053913222794246,0.2764802
77,1995-01-07,0.0,-4.22,0.10053913222794246,0.2361402
94,1995-01-08,1.51,-5.835,0.10724174104313863,0.29437834
93,1995-01-08,1.51,-5.835,0.10724174104313863,0.2721436
92,1995-01-08,1.51,-5.835,0.10724174104313863,0.2721436
91,1995-01-08,1.51,-5.835,0.10724174104313863,0.2721436
90,1995-01-08,1.51,-5.835,0.10724174104313863,0.2721436
95,1995-01-08,1.51,-5.835,0.10724174104313863,0.2721436
88,1995-01-08,1.51,-5.835,0.10724174104313863,0.2721436
87,1995-01-08,1.51,-5.835,0.10724174104313863,0.2721436
86,1995-01-08,1.51,-5.835,0.10724174104313863,0.28297618
85,1995-01-08,1.51,-5.835,0.10724174104313863,0.2919905
84,1995-01-08,1.51,-5.835,0.10724174104313863,0.28297618
89,1995-01-08,1.51,-5.835,0.10724174104313863,0.2721436
107,1995-01-09,0.0,-5.57,0.10724174104313863,0.13896595
106,1995-01-09,0.0,-5.57,0.10724174104313863,0.17106424
105,1995-01-09,0.0,-5.57,0.10724174104313863,0.13896595
104,1995-01-09,0.0,-5.57,0.10724174104313863,0.13896595
103,1995-01-09,0.0,-5.57,0.10724174104313863,0.13896595
102,1995-01-09,0.0,-5.57,0.10724174104313863,0.13896595
101,1995-01-09,0.0,-5.57,0.10724174104313863,0.13896595
99,1995-01-09,0.0,-5.57,0.10724174104313863,0.13896595
98,1995-01-09,0.0,-5.57,0.10724174104313863,0.32422638
97,1995-01-09,0.0,-5.57,0.10724174104313863,0.29384366
96,1995-01-09,0.0,-5.57,0.10724174104313863,0.32422638
100,1995-01-09,0.0,-5.57,0.10724174104313863,0.13896595
115,1995-01-10,1.4,-1.5750000000000002,0.11394434985833478,0.2665885
119,1995-01-10,1.4,-1.5750000000000002,0.11394434985833478,0.2665885
118,1995-01-10,1.4,-1.5750000000000002,0.11394434985833478,0.3108608
117,1995-01-10,1.4,-1.5750000000000002,0.11394434985833478,0.2665885
114,1995-01-10,1.4,-1.5750000000000002,0.11394434985833478,0.2665885
116,1995-01-10,1.4,-1.5750000000000002,0.11394434985833478,0.2665885
112,1995-01-10,1.4,-1.5750000000000002,0.11394434985833478,0.2665885
108,1995-01-10,1.4,-1.5750000000000002,0.11394434985833478,0.40393415
109,1995-01-10,1.4,-1.5750000000000002,0.11394434985833478,0.43628806
113,1995-01-10,1.4,-1.5750000000000002,0.11394434985833478,0.2665885
111,1995-01-10,1.4,-1.5750000000000002,0.11394434985833478,0.2665885
110,1995-01-10,1.4,-1.5750000000000002,0.11394434985833478,0.40393415
127,1995-01-11,0.0,4.795,0.12734956748872714,0.27827734
120,1995-01-11,0.0,4.795,0.12734956748872714,0.25152466
121,1995-01-11,0.0,4.795,0.12734956748872714,0.25253153
122,1995-01-11,0.0,4.795,0.12734956748872714,0.25152466
123,1995-01-11,0.0,4.795,0.12734956748872714,0.27827734
124,1995-01-11,0.0,4.795,0.12734956748872714,0.27827734
125,1995-01-11,0.0,4.795,0.12734956748872714,0.27827734
126,1995-01-11,0.0,4.795,0.12734956748872714,0.27827734
128,1995-01-11,0.0,4.795,0.12734956748872714,0.27827734
129,1995-01-11,0.0,4.795,0.12734956748872714,0.27827734
130,1995-01-11,0.0,4.795,0.12734956748872714,0.26833883
131,1995-01-11,0.0,4.795,0.12734956748872714,0.27827734
140,1995-01-12,0.0,11.875,0.26140174379265047,0.317168
141,1995-01-12,0.0,11.875,0.26140174379265047,0.317168
143,1995-01-12,0.0,11.875,0.26140174379265047,0.317168
139,1995-01-12,0.0,11.875,0.26140174379265047,0.317168
142,1995-01-12,0.0,11.875,0.26140174379265047,0.32362354
138,1995-01-12,0.0,11.875,0.26140174379265047,0.317168
133,1995-01-12,0.0,11.875,0.26140174379265047,0.5332537
136,1995-01-12,0.0,11.875,0.26140174379265047,0.317168
135,1995-01-12,0.0,11.875,0.26140174379265047,0.317168
134,1995-01-12,0.0,11.875,0.26140174379265047,0.7506989
132,1995-01-12,0.0,11.875,0.26140174379265047,0.7506989
137,1995-01-12,0.0,11.875,0.26140174379265047,0.317168
151,1995-01-13,4.89,14.309999999999999,0.34853565839020056,0.81323576
155,1995-01-13,4.89,14.309999999999999,0.34853565839020056,0.81323576
154,1995-01-13,4.89,14.309999999999999,0.34853565839020056,0.8035143
153,1995-01-13,4.89,14.309999999999999,0.34853565839020056,0.81323576
152,1995-01-13,4.89,14.309999999999999,0.34853565839020056,0.81323576
150,1995-01-13,4.89,14.309999999999999,0.34853565839020056,0.81323576
145,1995-01-13,4.89,14.309999999999999,0.34853565839020056,0.4822328
148,1995-01-13,4.89,14.309999999999999,0.34853565839020056,0.81323576
147,1995-01-13,4.89,14.309999999999999,0.34853565839020056,0.81323576
146,1995-01-13,4.89,14.309999999999999,0.34853565839020056,0.25743163
144,1995-01-13,4.89,14.309999999999999,0.34853565839020056,0.25743163
149,1995-01-13,4.89,14.309999999999999,0.34853565839020056,0.81323576
167,1995-01-14,3.26,10.685,0.4155617465421622,0.66378975
166,1995-01-14,3.26,10.685,0.4155617465421622,0.69476044
165,1995-01-14,3.26,10.685,0.4155617465421622,0.66378975
164,1995-01-14,3.26,10.685,0.4155617465421622,0.66378975
163,1995-01-14,3.26,10.685,0.4155617465421622,0.66378975
162,1995-01-14,3.26,10.685,0.4155617465421622,0.66378975
160,1995-01-14,3.26,10.685,0.4155617465421622,0.66378975
159,1995-01-14,3.26,10.685,0.4155617465421622,0.66378975
158,1995-01-14,3.26,10.685,0.4155617465421622,0.28810897
157,1995-01-14,3.26,10.685,0.4155617465421622,0.360837
156,1995-01-14,3.26,10.685,0.4155617465421622,0.28810897
161,1995-01-14,3.26,10.685,0.4155617465421622,0.66378975
174,1995-01-15,0.0,2.635,0.6367478374436356,0.6873753
178,1995-01-15,0.0,2.635,0.6367478374436356,0.69835
177,1995-01-15,0.0,2.635,0.6367478374436356,0.6873753
176,1995-01-15,0.0,2.635,0.6367478374436356,0.6873753
175,1995-01-15,0.0,2.635,0.6367478374436356,0.6873753
179,1995-01-15,0.0,2.635,0.6367478374436356,0.6873753
173,1995-01-15,0.0,2.635,0.6367478374436356,0.6873753
171,1995-01-15,0.0,2.635,0.6367478374436356,0.6873753
170,1995-01-15,0.0,2.635,0.6367478374436356,0.87238353
169,1995-01-15,0.0,2.635,0.6367478374436356,0.8670009
168,1995-01-15,0.0,2.635,0.6367478374436356,0.87238353
172,1995-01-15,0.0,2.635,0.6367478374436356,0.6873753
191,1995-01-16,0.0,0.33999999999999997,0.5496139228460855,0.72046614
190,1995-01-16,0.0,0.33999999999999997,0.5496139228460855,0.71594167
189,1995-01-16,0.0,0.33999999999999997,0.5496139228460855,0.72046614
188,1995-01-16,0.0,0.33999999999999997,0.5496139228460855,0.72046614
187,1995-01-16,0.0,0.33999999999999997,0.5496139228460855,0.72046614
186,1995-01-16,0.0,0.33999999999999997,0.5496139228460855,0.72046614
185,1995-01-16,0.0,0.33999999999999997,0.5496139228460855,0.72046614
184,1995-01-16,0.0,0.33999999999999997,0.5496139228460855,0.72046614
183,1995-01-16,0.0,0.33999999999999997,0.5496139228460855,0.72046614
182,1995-01-16,0.0,0.33999999999999997,0.5496139228460855,0.95220125
181,1995-01-16,0.0,0.33999999999999997,0.5496139228460855,0.85825324
180,1995-01-16,0.0,0.33999999999999997,0.5496139228460855,0.95220125
202,1995-01-17,4.88,3.215,0.4222643553573584,1.1285357
201,1995-01-17,4.88,3.215,0.4222643553573584,1.0901389
200,1995-01-17,4.88,3.215,0.4222643553573584,1.0901389
199,1995-01-17,4.88,3.215,0.4222643553573584,1.0901389
198,1995-01-17,4.88,3.215,0.4222643553573584,1.0901389
203,1995-01-17,4.88,3.215,0.4222643553573584,1.0901389
196,1995-01-17,4.88,3.215,0.4222643553573584,1.0901389
195,1995-01-17,4.88,3.215,0.4222643553573584,1.0901389
194,1995-01-17,4.88,3.215,0.4222643553573584,1.1294951
193,1995-01-17,4.88,3.215,0.4222643553573584,1.0649793
192,1995-01-17,4.88,3.215,0.4222643553573584,1.1294951
197,1995-01-17,4.88,3.215,0.4222643553573584,1.0901389
214,1995-01-18,6.12,4.195,0.38204870246618133,0.28195006
213,1995-01-18,6.12,4.195,0.38204870246618133,0.31456387
212,1995-01-18,6.12,4.195,0.38204870246618133,0.31456387
211,1995-01-18,6.12,4.195,0.38204870246618133,0.31456387
210,1995-01-18,6.12,4.195,0.38204870246618133,0.31456387
215,1995-01-18,6.12,4.195,0.38204870246618133,0.31456387
208,1995-01-18,6.12,4.195,0.38204870246618133,0.31456387
207,1995-01-18,6.12,4.195,0.38204870246618133,0.31456387
206,1995-01-18,6.12,4.195,0.38204870246618133,0.66750634
205,1995-01-18,6.12,4.195,0.38204870246618133,0.29862022
204,1995-01-18,6.12,4.195,0.38204870246618133,0.66750634
209,1995-01-18,6.12,4.195,0.38204870246618133,0.31456387
227,1995-01-19,7.25,6.675,0.43566957298775066,0.69262123
226,1995-01-19,7.25,6.675,0.43566957298775066,0.7041714
225,1995-01-19,7.25,6.675,0.43566957298775066,0.69262123
224,1995-01-19,7.25,6.675,0.43566957298775066,0.69262123
223,1995-01-19,7.25,6.675,0.43566957298775066,0.69262123
222,1995-01-19,7.25,6.675,0.43566957298775066,0.69262123
221,1995-01-19,7.25,6.675,0.43566957298775066,0.69262123
219,1995-01-19,7.25,6.675,0.43566957298775066,0.69262123
218,1995-01-19,7.25,6.675,0.43566957298775066,0.4767761
217,1995-01-19,7.25,6.675,0.43566957298775066,0.598671
216,1995-01-19,7.25,6.675,0.43566957298775066,0.4767761
220,1995-01-19,7.25,6.675,0.43566957298775066,0.69262123
235,1995-01-20,0.0,0.29500000000000004,0.9249600164970706,0.5643208
239,1995-01-20,0.0,0.29500000000000004,0.9249600164970706,0.5643208
238,1995-01-20,0.0,0.29500000000000004,0.9249600164970706,0.56741
237,1995-01-20,0.0,0.29500000000000004,0.9249600164970706,0.5643208
234,1995-01-20,0.0,0.29500000000000004,0.9249600164970706,0.5643208
236,1995-01-20,0.0,0.29500000000000004,0.9249600164970706,0.5643208
232,1995-01-20,0.0,0.29500000000000004,0.9249600164970706,0.5643208
228,1995-01-20,0.0,0.29500000000000004,0.9249600164970706,0.8239761
229,1995-01-20,0.0,0.29500000000000004,0.9249600164970706,0.69342625
233,1995-01-20,0.0,0.29500000000000004,0.9249600164970706,0.5643208
231,1995-01-20,0.0,0.29500000000000004,0.9249600164970706,0.5643208
230,1995-01-20,0.0,0.29500000000000004,0.9249600164970706,0.8239761
247,1995-01-21,2.35,-4.8149999999999995,1.0858226280617786,0.81150335
240,1995-01-21,2.35,-4.8149999999999995,1.0858226280617786,0.8936965
241,1995-01-21,2.35,-4.8149999999999995,1.0858226280617786,0.86360776
242,1995-01-21,2.35,-4.8149999999999995,1.0858226280617786,0.8936965
243,1995-01-21,2.35,-4.8149999999999995,1.0858226280617786,0.81150335
244,1995-01-21,2.35,-4.8149999999999995,1.0858226280617786,0.81150335
245,1995-01-21,2.35,-4.8149999999999995,1.0858226280617786,0.81150335
246,1995-01-21,2.35,-4.8149999999999995,1.0858226280617786,0.81150335
248,1995-01-21,2.35,-4.8149999999999995,1.0858226280617786,0.81150335
249,1995-01-21,2.35,-4.8149999999999995,1.0858226280617786,0.81150335
250,1995-01-21,2.35,-4.8149999999999995,1.0858226280617786,0.82281697
251,1995-01-21,2.35,-4.8149999999999995,1.0858226280617786,0.81150335
260,1995-01-22,9.45,-5.855,0.7372869696715781,0.7601944
261,1995-01-22,9.45,-5.855,0.7372869696715781,0.7601944
263,1995-01-22,9.45,-5.855,0.7372869696715781,0.7601944
259,1995-01-22,9.45,-5.855,0.7372869696715781,0.7601944
262,1995-01-22,9.45,-5.855,0.7372869696715781,0.7656469
258,1995-01-22,9.45,-5.855,0.7372869696715781,0.7601944
253,1995-01-22,9.45,-5.855,0.7372869696715781,0.8619823
256,1995-01-22,9.45,-5.855,0.7372869696715781,0.7601944
255,1995-01-22,9.45,-5.855,0.7372869696715781,0.7601944
254,1995-01-22,9.45,-5.855,0.7372869696715781,0.854463
252,1995-01-22,9.45,-5.855,0.7372869696715781,0.854463
257,1995-01-22,9.45,-5.855,0.7372869696715781,0.7601944
271,1995-01-23,0.0,-7.98,0.5496139228460855,0.46874708
275,1995-01-23,0.0,-7.98,0.5496139228460855,0.46874708
274,1995-01-23,0.0,-7.98,0.5496139228460855,0.48493984
273,1995-01-23,0.0,-7.98,0.5496139228460855,0.46874708
272,1995-01-23,0.0,-7.98,0.5496139228460855,0.46874708
270,1995-01-23,0.0,-7.98,0.5496139228460855,0.46874708
265,1995-01-23,0.0,-7.98,0.5496139228460855,0.57920766
268,1995-01-23,0.0,-7.98,0.5496139228460855,0.46874708
267,1995-01-23,0.0,-7.98,0.5496139228460855,0.46874708
266,1995-01-23,0.0,-7.98,0.5496139228460855,0.63607407
264,1995-01-23,0.0,-7.98,0.5496139228460855,0.63607407
269,1995-01-23,0.0,-7.98,0.5496139228460855,0.46874708
287,1995-01-24,0.0,-10.08,0.5161008787701047,0.3923341
286,1995-01-24,0.0,-10.08,0.5161008787701047,0.39858586
285,1995-01-24,0.0,-10.08,0.5161008787701047,0.3923341
284,1995-01-24,0.0,-10.08,0.5161008787701047,0.3923341
283,1995-01-24,0.0,-10.08,0.5161008787701047,0.3923341
282,1995-01-24,0.0,-10.08,0.5161008787701047,0.3923341
280,1995-01-24,0.0,-10.08,0.5161008787701047,0.3923341
279,1995-01-24,0.0,-10.08,0.5161008787701047,0.3923341
278,1995-01-24,0.0,-10.08,0.5161008787701047,0.74134064
277,1995-01-24,0.0,-10.08,0.5161008787701047,0.6497131
276,1995-01-24,0.0,-10.08,0.5161008787701047,0.74134064
281,1995-01-24,0.0,-10.08,0.5161008787701047,0.3923341
296,1995-01-25,0.0,-8.85,0.42896696417255453,0.4692332
297,1995-01-25,0.0,-8.85,0.42896696417255453,0.4692332
295,1995-01-25,0.0,-8.85,0.42896696417255453,0.4692332
299,1995-01-25,0.0,-8.85,0.42896696417255453,0.4692332
298,1995-01-25,0.0,-8.85,0.42896696417255453,0.4810923
294,1995-01-25,0.0,-8.85,0.42896696417255453,0.4692332
293,1995-01-25,0.0,-8.85,0.42896696417255453,0.4692332
292,1995-01-25,0.0,-8.85,0.42896696417255453,0.4692332
291,1995-01-25,0.0,-8.85,0.42896696417255453,0.4692332
290,1995-01-25,0.0,-8.85,0.42896696417255453,0.7583598
289,1995-01-25,0.0,-8.85,0.42896696417255453,0.61340225
288,1995-01-25,0.0,-8.85,0.42896696417255453,0.7583598
311,1995-01-26,0.0,-7.58,0.3753460936509852,0.5802128
310,1995-01-26,0.0,-7.58,0.3753460936509852,0.59740233
309,1995-01-26,0.0,-7.58,0.3753460936509852,0.5802128
308,1995-01-26,0.0,-7.58,0.3753460936509852,0.5802128
307,1995-01-26,0.0,-7.58,0.3753460936509852,0.5802128
306,1995-01-26,0.0,-7.58,0.3753460936509852,0.5802128
304,1995-01-26,0.0,-7.58,0.3753460936509852,0.5802128
303,1995-01-26,0.0,-7.58,0.3753460936509852,0.5802128
302,1995-01-26,0.0,-7.58,0.3753460936509852,0.87981194
301,1995-01-26,0.0,-7.58,0.3753460936509852,0.7844424
300,1995-01-26,0.0,-7.58,0.3753460936509852,0.87981194
305,1995-01-26,0.0,-7.58,0.3753460936509852,0.5802128
319,1995-01-27,4.31,-5.965,0.32842783194461206,0.6876148
323,1995-01-27,4.31,-5.965,0.32842783194461206,0.6876148
322,1995-01-27,4.31,-5.965,0.32842783194461206,0.6968468
321,1995-01-27,4.31,-5.965,0.32842783194461206,0.6876148
320,1995-01-27,4.31,-5.965,0.32842783194461206,0.6876148
318,1995-01-27,4.31,-5.965,0.32842783194461206,0.6876148
312,1995-01-27,4.31,-5.965,0.32842783194461206,0.7489227
316,1995-01-27,4.31,-5.965,0.32842783194461206,0.6876148
315,1995-01-27,4.31,-5.965,0.32842783194461206,0.6876148
314,1995-01-27,4.31,-5.965,0.32842783194461206,0.7489227
313,1995-01-27,4.31,-5.965,0.32842783194461206,0.74058056
317,1995-01-27,4.31,-5.965,0.32842783194461206,0.6876148
331,1995-01-28,3.38,-2.61,0.30832000549902355,0.78906095
335,1995-01-28,3.38,-2.61,0.30832000549902355,0.78906095
334,1995-01-28,3.38,-2.61,0.30832000549902355,0.7947854
333,1995-01-28,3.38,-2.61,0.30832000549902355,0.78906095
332,1995-01-28,3.38,-2.61,0.30832000549902355,0.78906095
330,1995-01-28,3.38,-2.61,0.30832000549902355,0.78906095
324,1995-01-28,3.38,-2.61,0.30832000549902355,0.8287192
328,1995-01-28,3.38,-2.61,0.30832000549902355,0.78906095
327,1995-01-28,3.38,-2.61,0.30832000549902355,0.78906095
326,1995-01-28,3.38,-2.61,0.30832000549902355,0.8287192
325,1995-01-28,3.38,-2.61,0.30832000549902355,0.84588933
329,1995-01-28,3.38,-2.61,0.30832000549902355,0.78906095
347,1995-01-29,0.0,-7.255,0.29491478786863123,0.549098
346,1995-01-29,0.0,-7.255,0.29491478786863123,0.55560017
345,1995-01-29,0.0,-7.255,0.29491478786863123,0.549098
344,1995-01-29,0.0,-7.255,0.29491478786863123,0.549098
343,1995-01-29,0.0,-7.255,0.29491478786863123,0.549098
342,1995-01-29,0.0,-7.255,0.29491478786863123,0.549098
340,1995-01-29,0.0,-7.255,0.29491478786863123,0.549098
339,1995-01-29,0.0,-7.255,0.29491478786863123,0.549098
338,1995-01-29,0.0,-7.255,0.29491478786863123,0.8505247
337,1995-01-29,0.0,-7.255,0.29491478786863123,0.74709046
336,1995-01-29,0.0,-7.255,0.29491478786863123,0.8505247
341,1995-01-29,0.0,-7.255,0.29491478786863123,0.549098
354,1995-01-30,0.0,-7.0200000000000005,0.28150957023823886,0.6015012
358,1995-01-30,0.0,-7.0200000000000005,0.28150957023823886,0.6154561
357,1995-01-30,0.0,-7.0200000000000005,0.28150957023823886,0.6015012
356,1995-01-30,0.0,-7.0200000000000005,0.28150957023823886,0.6015012
355,1995-01-30,0.0,-7.0200000000000005,0.28150957023823886,0.6015012
359,1995-01-30,0.0,-7.0200000000000005,0.28150957023823886,0.6015012
353,1995-01-30,0.0,-7.0200000000000005,0.28150957023823886,0.6015012
351,1995-01-30,0.0,-7.0200000000000005,0.28150957023823886,0.6015012
348,1995-01-30,0.0,-7.0200000000000005,0.28150957023823886,0.83662033
352,1995-01-30,0.0,-7.0200000000000005,0.28150957023823886,0.6015012
350,1995-01-30,0.0,-7.0200000000000005,0.28150957023823886,0.83662033
349,1995-01-30,0.0,-7.0200000000000005,0.28150957023823886,0.68620783
371,1995-01-31,0.0,-2.6149999999999998,0.2681043526078466,0.9267942
370,1995-01-31,0.0,-2.6149999999999998,0.2681043526078466,0.9339495
369,1995-01-31,0.0,-2.6149999999999998,0.2681043526078466,0.9267942
368,1995-01-31,0.0,-2.6149999999999998,0.2681043526078466,0.9267942
366,1995-01-31,0.0,-2.6149999999999998,0.2681043526078466,0.9267942
367,1995-01-31,0.0,-2.6149999999999998,0.2681043526078466,0.9267942
364,1995-01-31,0.0,-2.6149999999999998,0.2681043526078466,0.9267942
363,1995-01-31,0.0,-2.6149999999999998,0.2681043526078466,0.9267942
362,1995-01-31,0.0,-2.6149999999999998,0.2681043526078466,1.3187218
361,1995-01-31,0.0,-2.6149999999999998,0.2681043526078466,1.1996934
360,1995-01-31,0.0,-2.6149999999999998,0.2681043526078466,1.3187218
365,1995-01-31,0.0,-2.6149999999999998,0.2681043526078466,0.9267942
379,1995-02-01,0.0,2.7199999999999998,0.28150957023823886,0.8396201
383,1995-02-01,0.0,2.7199999999999998,0.28150957023823886,0.8396201
382,1995-02-01,0.0,2.7199999999999998,0.28150957023823886,0.8650216
381,1995-02-01,0.0,2.7199999999999998,0.28150957023823886,0.8396201
380,1995-02-01,0.0,2.7199999999999998,0.28150957023823886,0.8396201
378,1995-02-01,0.0,2.7199999999999998,0.28150957023823886,0.8396201
373,1995-02-01,0.0,2.7199999999999998,0.28150957023823886,1.1276487
376,1995-02-01,0.0,2.7199999999999998,0.28150957023823886,0.8396201
375,1995-02-01,0.0,2.7199999999999998,0.28150957023823886,0.8396201
374,1995-02-01,0.0,2.7199999999999998,0.28150957023823886,1.1974926
372,1995-02-01,0.0,2.7199999999999998,0.28150957023823886,1.1974926
377,1995-02-01,0.0,2.7199999999999998,0.28150957023823886,0.8396201
391,1995-02-02,0.0,1.66,0.36864348483578907,1.0077904
394,1995-02-02,0.0,1.66,0.36864348483578907,0.99846965
395,1995-02-02,0.0,1.66,0.36864348483578907,1.0077904
393,1995-02-02,0.0,1.66,0.36864348483578907,1.0077904
392,1995-02-02,0.0,1.66,0.36864348483578907,1.0077904
390,1995-02-02,0.0,1.66,0.36864348483578907,1.0077904
385,1995-02-02,0.0,1.66,0.36864348483578907,1.0576891
388,1995-02-02,0.0,1.66,0.36864348483578907,1.0077904
389,1995-02-02,0.0,1.66,0.36864348483578907,1.0077904
384,1995-02-02,0.0,1.66,0.36864348483578907,1.0628006
386,1995-02-02,0.0,1.66,0.36864348483578907,1.0628006
387,1995-02-02,0.0,1.66,0.36864348483578907,1.0077904
403,1995-02-03,3.52,-1.33,0.46918261706373154,0.7023866
407,1995-02-03,3.52,-1.33,0.46918261706373154,0.7023866
406,1995-02-03,3.52,-1.33,0.46918261706373154,0.74300885
405,1995-02-03,3.52,-1.33,0.46918261706373154,0.7023866
404,1995-02-03,3.52,-1.33,0.46918261706373154,0.7023866
402,1995-02-03,3.52,-1.33,0.46918261706373154,0.7023866
400,1995-02-03,3.52,-1.33,0.46918261706373154,0.7023866
399,1995-02-03,3.52,-1.33,0.46918261706373154,0.7023866
398,1995-02-03,3.52,-1.33,0.46918261706373154,0.7919352
397,1995-02-03,3.52,-1.33,0.46918261706373154,0.781731
396,1995-02-03,3.52,-1.33,0.46918261706373154,0.7919352
401,1995-02-03,3.52,-1.33,0.46918261706373154,0.7023866
419,1995-02-04,2.3,-4.33,0.44907479061814304,1.1346514
418,1995-02-04,2.3,-4.33,0.44907479061814304,1.1463743
417,1995-02-04,2.3,-4.33,0.44907479061814304,1.1346514
416,1995-02-04,2.3,-4.33,0.44907479061814304,1.1346514
415,1995-02-04,2.3,-4.33,0.44907479061814304,1.1346514
