,time,prcp (mm/day),meanT (deg C),Q (mm/day),newPET
112,1995-02-07,0.44,-10.31,0.46429464227336215,0.8860367
113,1995-02-07,0.44,-10.31,0.46429464227336215,0.86658657
114,1995-02-08,0.0,-9.18,0.43643696373696045,1.0223192
115,1995-02-08,0.0,-9.18,0.43643696373696045,1.0588948
116,1995-02-08,0.0,-9.18,0.43643696373696045,1.0223192
119,1995-02-09,0.0,-3.8749999999999996,0.4132222316232924,1.7526867
118,1995-02-09,0.0,-3.8749999999999996,0.4132222316232924,1.7459059
117,1995-02-09,0.0,-3.8749999999999996,0.4132222316232924,1.7526867
120,1995-02-10,0.0,-2.5599999999999996,0.42715107089149323,1.3921785
121,1995-02-10,0.0,-2.5599999999999996,0.42715107089149323,1.4104915
122,1995-02-10,0.0,-2.5599999999999996,0.42715107089149323,1.3921785
123,1995-02-11,0.0,-11.175,0.3900074995096242,0.94886655
124,1995-02-11,0.0,-11.175,0.3900074995096242,0.9928993
125,1995-02-11,0.0,-11.175,0.3900074995096242,0.94886655
126,1995-02-12,0.0,-12.065000000000001,0.3621498209732225,0.9706023
127,1995-02-12,0.0,-12.065000000000001,0.3621498209732225,0.97380376
128,1995-02-12,0.0,-12.065000000000001,0.3621498209732225,0.9706023
129,1995-02-13,0.0,-7.86,0.343578035282288,1.3031129
130,1995-02-13,0.0,-7.86,0.343578035282288,1.3291059
131,1995-02-13,0.0,-7.86,0.343578035282288,1.3031129
134,1995-02-14,0.0,-4.869999999999999,0.32500624959135355,1.3240693
133,1995-02-14,0.0,-4.869999999999999,0.32500624959135355,1.3151749
132,1995-02-14,0.0,-4.869999999999999,0.32500624959135355,1.3240693
135,1995-02-15,0.0,-1.8199999999999998,0.343578035282288,0.52367854
136,1995-02-15,0.0,-1.8199999999999998,0.343578035282288,0.485967
137,1995-02-15,0.0,-1.8199999999999998,0.343578035282288,0.52367854
138,1995-02-16,0.0,-1.8649999999999998,0.3621498209732225,1.2316184
139,1995-02-16,0.0,-1.8649999999999998,0.3621498209732225,1.2156177
140,1995-02-16,0.0,-1.8649999999999998,0.3621498209732225,1.2316184
141,1995-02-17,0.0,0.7599999999999998,0.380721606664157,1.6761066
142,1995-02-17,0.0,0.7599999999999998,0.380721606664157,1.5780253
143,1995-02-17,0.0,0.7599999999999998,0.380721606664157,1.6761066
144,1995-02-18,0.0,3.8400000000000003,0.41786517804602596,2.3256483
145,1995-02-18,0.0,3.8400000000000003,0.41786517804602596,2.2400389
146,1995-02-18,0.0,3.8400000000000003,0.41786517804602596,2.3256483
149,1995-02-19,0.0,4.6,0.4503658030051614,1.5989563
148,1995-02-19,0.0,4.6,0.4503658030051614,1.5716382
147,1995-02-19,0.0,4.6,0.4503658030051614,1.5989563
150,1995-02-20,0.0,3.74,0.41786517804602596,1.8310437
151,1995-02-20,0.0,3.74,0.41786517804602596,1.6224254
152,1995-02-20,0.0,3.74,0.41786517804602596,1.8310437
153,1995-02-21,0.0,0.32999999999999985,0.38536455308689066,1.4944636
154,1995-02-21,0.0,0.32999999999999985,0.38536455308689066,1.2818518
155,1995-02-21,0.0,0.32999999999999985,0.38536455308689066,1.4944636
156,1995-02-22,0.0,4.859999999999999,0.343578035282288,1.966067
157,1995-02-22,0.0,4.859999999999999,0.343578035282288,1.9351809
158,1995-02-22,0.0,4.859999999999999,0.343578035282288,1.966067
159,1995-02-23,0.0,4.6499999999999995,0.37607866024142345,2.2496173
160,1995-02-23,0.0,4.6499999999999995,0.37607866024142345,2.2003665
161,1995-02-23,0.0,4.6499999999999995,0.37607866024142345,2.2496173
164,1995-02-24,0.0,2.205,0.3528639281277553,1.7594054
163,1995-02-24,0.0,2.205,0.3528639281277553,1.5550556
162,1995-02-24,0.0,2.205,0.3528639281277553,1.7594054
165,1995-02-25,0.0,4.505,0.3389350888595545,2.300543
166,1995-02-25,0.0,4.505,0.3389350888595545,2.1512094
167,1995-02-25,0.0,4.505,0.3389350888595545,2.300543
168,1995-02-26,8.96,1.3450000000000002,0.3528639281277553,1.0007956
169,1995-02-26,8.96,1.3450000000000002,0.3528639281277553,1.0663917
170,1995-02-26,8.96,1.3450000000000002,0.3528639281277553,1.0007956
171,1995-02-27,1.46,2.135,0.42715107089149323,0.28921402
172,1995-02-27,1.46,2.135,0.42715107089149323,0.31049743
173,1995-02-27,1.46,2.135,0.42715107089149323,0.28921402
174,1995-02-28,0.0,-1.46,0.5292958921916329,0.7522268
175,1995-02-28,0.0,-1.46,0.5292958921916329,0.75848687
176,1995-02-28,0.0,-1.46,0.5292958921916329,0.7522268
179,1995-03-01,0.0,-5.470000000000001,0.4735805351188294,1.3815366
178,1995-03-01,0.0,-5.470000000000001,0.4735805351188294,1.2640538
177,1995-03-01,0.0,-5.470000000000001,0.4735805351188294,1.3815366
180,1995-03-02,0.0,-5.47,0.42715107089149323,1.3378141
181,1995-03-02,0.0,-5.47,0.42715107089149323,1.3134135
182,1995-03-02,0.0,-5.47,0.42715107089149323,1.3378141
183,1995-03-03,0.0,-4.175,0.4085792852005587,1.4439754
184,1995-03-03,0.0,-4.175,0.4085792852005587,1.424609
185,1995-03-03,0.0,-4.175,0.4085792852005587,1.4439754
186,1995-03-04,3.44,-0.79,0.43643696373696045,1.9610956
187,1995-03-04,3.44,-0.79,0.43643696373696045,1.9550725
188,1995-03-04,3.44,-0.79,0.43643696373696045,1.9610956
189,1995-03-05,6.61,1.4449999999999998,0.44107991015969406,0.5032811
190,1995-03-05,6.61,1.4449999999999998,0.44107991015969406,0.44636422
191,1995-03-05,6.61,1.4449999999999998,0.44107991015969406,0.5032811
194,1995-03-06,23.69,2.435,0.4596516958506286,0.82252187
193,1995-03-06,23.69,2.435,0.4596516958506286,0.8455259
192,1995-03-06,23.69,2.435,0.4596516958506286,0.82252187
195,1995-03-07,14.91,0.5550000000000002,1.9175368725889859,0.32842022
196,1995-03-07,14.91,0.5550000000000002,1.9175368725889859,0.25292352
197,1995-03-07,14.91,0.5550000000000002,1.9175368725889859,0.32842022
198,1995-03-08,0.0,-3.4699999999999998,3.6957853524959634,1.1764108
199,1995-03-08,0.0,-3.4699999999999998,3.6957853524959634,1.197895
200,1995-03-08,0.0,-3.4699999999999998,3.6957853524959634,1.1764108
201,1995-03-09,0.0,-2.7800000000000002,3.2129189245316665,1.3695498
202,1995-03-09,0.0,-2.7800000000000002,3.2129189245316665,1.3758914
203,1995-03-09,0.0,-2.7800000000000002,3.2129189245316665,1.3695498
204,1995-03-10,0.0,3.88,2.3168302649440773,2.5857782
205,1995-03-10,0.0,3.88,2.3168302649440773,2.4492595
206,1995-03-10,0.0,3.88,2.3168302649440773,2.5857782
209,1995-03-11,0.0,9.69,1.8339638369797806,3.264616
208,1995-03-11,0.0,9.69,1.8339638369797806,3.172075
207,1995-03-11,0.0,9.69,1.8339638369797806,3.264616
210,1995-03-12,0.0,12.809999999999999,1.6714607121841039,3.6092753
211,1995-03-12,0.0,12.809999999999999,1.6714607121841039,3.5390072
212,1995-03-12,0.0,12.809999999999999,1.6714607121841039,3.6092753
213,1995-03-13,0.0,14.92,1.5275293730793615,3.6130824
214,1995-03-13,0.0,14.92,1.5275293730793615,3.5611367
215,1995-03-13,0.0,14.92,1.5275293730793615,3.6130824
216,1995-03-14,0.0,14.765,1.4160986589337548,3.1204252
217,1995-03-14,0.0,14.765,1.4160986589337548,3.170052
218,1995-03-14,0.0,14.765,1.4160986589337548,3.1204252
219,1995-03-15,0.0,13.950000000000001,1.3464544625927504,2.9169288
220,1995-03-15,0.0,13.950000000000001,1.3464544625927504,3.0048301
221,1995-03-15,0.0,13.950000000000001,1.3464544625927504,2.9169288
224,1995-03-16,0.0,12.375,1.2071660699107416,2.8105898
223,1995-03-16,0.0,12.375,1.2071660699107416,2.9892826
222,1995-03-16,0.0,12.375,1.2071660699107416,2.8105898
225,1995-03-17,0.0,10.965,1.0585917843832657,2.5234582
226,1995-03-17,0.0,10.965,1.0585917843832657,2.5994196
227,1995-03-17,0.0,10.965,1.0585917843832657,2.5234582
228,1995-03-18,0.0,10.985,0.9564469630831262,3.1842422
229,1995-03-18,0.0,10.985,0.9564469630831262,3.0082176
230,1995-03-18,0.0,10.985,0.9564469630831262,3.1842422
231,1995-03-19,0.0,11.75,0.9239463381239909,2.4751039
232,1995-03-19,0.0,11.75,0.9239463381239909,2.778818
233,1995-03-19,0.0,11.75,0.9239463381239909,2.4751039
234,1995-03-20,1.59,10.5,0.8589450882057201,2.0610433
235,1995-03-20,1.59,10.5,0.8589450882057201,2.2899451
236,1995-03-20,1.59,10.5,0.8589450882057201,2.0610433
239,1995-03-21,0.0,6.95,0.8264444632465848,2.8515317
238,1995-03-21,0.0,6.95,0.8264444632465848,2.9425917
237,1995-03-21,0.0,6.95,0.8264444632465848,2.8515317
240,1995-03-22,5.18,5.404999999999999,0.7382284812146459,2.4583075
241,1995-03-22,5.18,5.404999999999999,0.7382284812146459,2.5098908
242,1995-03-22,5.18,5.404999999999999,0.7382284812146459,2.4583075
243,1995-03-23,0.0,4.805,0.724299641946445,1.411758
244,1995-03-23,0.0,4.805,0.724299641946445,1.3804042
245,1995-03-23,0.0,4.805,0.724299641946445,1.411758
246,1995-03-24,0.0,5.3100000000000005,0.6732272312963752,2.6131318
247,1995-03-24,0.0,5.3100000000000005,0.6732272312963752,2.6651254
248,1995-03-24,0.0,5.3100000000000005,0.6732272312963752,2.6131318
249,1995-03-25,0.0,6.615,0.6035830349553708,3.2003775
250,1995-03-25,0.0,6.615,0.6035830349553708,3.1393442
251,1995-03-25,0.0,6.615,0.6035830349553708,3.2003775
254,1995-03-26,4.16,6.959999999999999,0.5710824099962355,2.6965566
253,1995-03-26,4.16,6.959999999999999,0.5710824099962355,2.625494
252,1995-03-26,4.16,6.959999999999999,0.5710824099962355,2.6965566
255,1995-03-27,9.75,6.465,0.5989400885326372,1.547512
256,1995-03-27,9.75,6.465,0.5989400885326372,1.3496447
257,1995-03-27,9.75,6.465,0.5989400885326372,1.547512
258,1995-03-28,1.44,5.285,0.8635880346284537,1.2310293
259,1995-03-28,1.44,5.285,0.8635880346284537,1.16788
260,1995-03-28,1.44,5.285,0.8635880346284537,1.2310293
261,1995-03-29,0.0,4.495,0.8589450882057201,1.1751374
262,1995-03-29,0.0,4.495,0.8589450882057201,1.1377773
263,1995-03-29,0.0,4.495,0.8589450882057201,1.1751374
264,1995-03-30,0.0,3.97,0.8635880346284537,2.120193
265,1995-03-30,0.0,3.97,0.8635880346284537,2.0452566
266,1995-03-30,0.0,3.97,0.8635880346284537,2.120193
269,1995-03-31,0.0,2.69,0.812515623978384,2.0201006
268,1995-03-31,0.0,2.69,0.812515623978384,1.8352333
267,1995-03-31,0.0,2.69,0.812515623978384,2.0201006
270,1995-04-01,0.0,3.9600000000000004,0.687156070564576,1.9342158
271,1995-04-01,0.0,3.9600000000000004,0.687156070564576,1.8115665
272,1995-04-01,0.0,3.9600000000000004,0.687156070564576,1.9342158
273,1995-04-02,0.0,7.905,0.6453695527599733,2.9499257
274,1995-04-02,0.0,7.905,0.6453695527599733,2.8191285
275,1995-04-02,0.0,7.905,0.6453695527599733,2.9499257
276,1995-04-03,2.01,7.8950000000000005,0.5803683028417027,2.5185926
277,1995-04-03,2.01,7.8950000000000005,0.5803683028417027,2.548165
278,1995-04-03,2.01,7.8950000000000005,0.5803683028417027,2.5185926
279,1995-04-04,0.0,1.165,0.5850112492644364,2.7809067
280,1995-04-04,0.0,1.165,0.5850112492644364,2.7113671
281,1995-04-04,0.0,1.165,0.5850112492644364,2.7809067
284,1995-04-05,0.0,2.3150000000000004,0.5292958921916329,2.7403393
283,1995-04-05,0.0,2.3150000000000004,0.5292958921916329,2.716057
282,1995-04-05,0.0,2.3150000000000004,0.5292958921916329,2.7403393
285,1995-04-06,0.0,9.465,0.5200099993461657,3.5700932
286,1995-04-06,0.0,9.465,0.5200099993461657,3.3062377
287,1995-04-06,0.0,9.465,0.5200099993461657,3.5700932
288,1995-04-07,19.22,10.26,0.4828664279642967,2.9097812
289,1995-04-07,19.22,10.26,0.4828664279642967,2.903523
290,1995-04-07,19.22,10.26,0.4828664279642967,2.9097812
291,1995-04-08,18.24,9.565000000000001,1.6157453551113004,1.9499176
292,1995-04-08,18.24,9.565000000000001,1.6157453551113004,1.9135888
293,1995-04-08,18.24,9.565000000000001,1.6157453551113004,1.9499176
294,1995-04-09,27.1,5.6450000000000005,2.8925556213630466,0.99311566
295,1995-04-09,27.1,5.6450000000000005,2.8925556213630466,1.0009904
296,1995-04-09,27.1,5.6450000000000005,2.8925556213630466,0.99311566
299,1995-04-10,6.57,5.0249999999999995,4.782234815415631,1.8950111
298,1995-04-10,6.57,5.0249999999999995,4.782234815415631,1.9783235
297,1995-04-10,6.57,5.0249999999999995,4.782234815415631,1.8950111
300,1995-04-11,17.57,9.41,6.175118742235718,1.8651953
301,1995-04-11,17.57,9.41,6.175118742235718,2.17925
302,1995-04-11,17.57,9.41,6.175118742235718,1.8651953
303,1995-04-12,0.0,7.76,7.289425883691787,2.520299
304,1995-04-12,0.0,7.76,7.289425883691787,2.6468716
305,1995-04-12,0.0,7.76,7.289425883691787,2.520299
306,1995-04-13,0.0,8.525,7.2429964194644505,3.87094
307,1995-04-13,0.0,8.525,7.2429964194644505,3.679843
308,1995-04-13,0.0,8.525,7.2429964194644505,3.87094
309,1995-04-14,0.0,7.95,6.128689278008381,3.2990904
310,1995-04-14,0.0,7.95,6.128689278008381,3.2767558
311,1995-04-14,0.0,7.95,6.128689278008381,3.2990904
314,1995-04-15,0.0,10.575,4.7358053511882945,2.9226444
313,1995-04-15,0.0,10.575,4.7358053511882945,2.7501986
312,1995-04-15,0.0,10.575,4.7358053511882945,2.9226444
315,1995-04-16,0.0,13.600000000000001,3.431137406400147,2.850002
316,1995-04-16,0.0,13.600000000000001,3.431137406400147,2.9237788
317,1995-04-16,0.0,13.600000000000001,3.431137406400147,2.850002
318,1995-04-17,12.37,15.125,2.5118340146988896,2.8887002
319,1995-04-17,12.37,15.125,2.5118340146988896,2.8589616
320,1995-04-17,12.37,15.125,2.5118340146988896,2.8887002
321,1995-04-18,0.0,15.225,2.40968919339875,3.8349736
322,1995-04-18,0.0,15.225,2.40968919339875,3.4588633
323,1995-04-18,0.0,15.225,2.40968919339875,3.8349736
324,1995-04-19,0.0,10.13,2.7207666037219025,3.2105298
325,1995-04-19,0.0,10.13,2.7207666037219025,2.834967
326,1995-04-19,0.0,10.13,2.7207666037219025,3.2105298
329,1995-04-20,17.12,8.735,2.3771885684396143,1.0817286
328,1995-04-20,17.12,8.735,2.3771885684396143,0.97291005
327,1995-04-20,17.12,8.735,2.3771885684396143,1.0817286
330,1995-04-21,0.0,9.765,2.655765353803632,2.737856
331,1995-04-21,0.0,9.765,2.655765353803632,2.8853536
332,1995-04-21,0.0,9.765,2.655765353803632,2.737856
333,1995-04-22,0.0,9.15,2.711480710876436,2.8113036
334,1995-04-22,0.0,9.15,2.711480710876436,2.769579
335,1995-04-22,0.0,9.15,2.711480710876436,2.8113036
336,1995-04-23,0.0,6.745,2.2657578542940073,2.209062
337,1995-04-23,0.0,6.745,2.2657578542940073,2.1914315
338,1995-04-23,0.0,6.745,2.2657578542940073,2.209062
339,1995-04-24,0.0,7.925000000000001,1.8711074083616495,3.5450068
340,1995-04-24,0.0,7.925000000000001,1.8711074083616495,3.322307
341,1995-04-24,0.0,7.925000000000001,1.8711074083616495,3.5450068
344,1995-04-25,0.0,9.235,1.6157453551113004,3.286777
343,1995-04-25,0.0,9.235,1.6157453551113004,3.2120605
342,1995-04-25,0.0,9.235,1.6157453551113004,3.286777
345,1995-04-26,5.25,11.155000000000001,1.4207416053564883,2.7454636
346,1995-04-26,5.25,11.155000000000001,1.4207416053564883,2.962362
347,1995-04-26,5.25,11.155000000000001,1.4207416053564883,2.7454636
348,1995-04-27,0.0,10.485,1.3603833018609512,2.66461
349,1995-04-27,0.0,10.485,1.3603833018609512,2.5324526
350,1995-04-27,0.0,10.485,1.3603833018609512,2.66461
351,1995-04-28,0.0,10.684999999999999,1.2675243734062787,3.3296156
352,1995-04-28,0.0,10.684999999999999,1.2675243734062787,3.308147
353,1995-04-28,0.0,10.684999999999999,1.2675243734062787,3.3296156
354,1995-04-29,7.6,10.870000000000001,1.1468077664152048,2.961988
355,1995-04-29,7.6,10.870000000000001,1.1468077664152048,3.0848637
356,1995-04-29,7.6,10.870000000000001,1.1468077664152048,2.961988
359,1995-04-30,0.0,9.3,1.1746654449516063,1.4741089
358,1995-04-30,0.0,9.3,1.1746654449516063,1.4057659
357,1995-04-30,0.0,9.3,1.1746654449516063,1.4741089
360,1995-05-01,0.0,8.34,1.2396666948698771,1.8665175
361,1995-05-01,0.0,8.34,1.2396666948698771,1.9000276
362,1995-05-01,0.0,8.34,1.2396666948698771,1.8665175
363,1995-05-02,0.0,10.275,1.1839513377970736,3.2927382
364,1995-05-02,0.0,10.275,1.1839513377970736,3.405097
365,1995-05-02,0.0,10.275,1.1839513377970736,3.2927382
366,1995-05-03,0.74,9.48,1.0353770522695978,3.1252434
367,1995-05-03,0.74,9.48,1.0353770522695978,3.1327271
368,1995-05-03,0.74,9.48,1.0353770522695978,3.1252434
369,1995-05-04,1.59,11.129999999999999,0.9935905344649951,1.2921548
370,1995-05-04,1.59,11.129999999999999,0.9935905344649951,1.2953389
371,1995-05-04,1.59,11.129999999999999,0.9935905344649951,1.2921548
374,1995-05-05,0.0,13.305,0.9471610702376588,3.6136193
373,1995-05-05,0.0,13.305,0.9471610702376588,3.650386
372,1995-05-05,0.0,13.305,0.9471610702376588,3.6136193
375,1995-05-06,0.0,14.505,0.8682309810511873,3.8118677
376,1995-05-06,0.0,14.505,0.8682309810511873,4.05083
377,1995-05-06,0.0,14.505,0.8682309810511873,3.8118677
378,1995-05-07,0.0,16.66,0.8171585704011174,4.483035
379,1995-05-07,0.0,16.66,0.8171585704011174,4.565938
380,1995-05-07,0.0,16.66,0.8171585704011174,4.483035
381,1995-05-08,7.7,17.17,0.7707291061737813,3.9282942
382,1995-05-08,7.7,17.17,0.7707291061737813,4.149064
383,1995-05-08,7.7,17.17,0.7707291061737813,3.9282942
384,1995-05-09,4.2,17.445,0.8357303560920519,4.8983145
385,1995-05-09,4.2,17.445,0.8357303560920519,4.9297833
386,1995-05-09,4.2,17.445,0.8357303560920519,4.8983145
389,1995-05-10,9.46,15.295,0.9053745524330563,1.9024222
388,1995-05-10,9.46,15.295,0.9053745524330563,1.9956903
387,1995-05-10,9.46,15.295,0.9053745524330563,1.9024222
390,1995-05-11,0.0,13.52,1.2210949091789427,2.2170305
391,1995-05-11,0.0,13.52,1.2210949091789427,2.188192
392,1995-05-11,0.0,13.52,1.2210949091789427,2.2170305
393,1995-05-12,0.0,14.215,1.1468077664152048,3.5204124
394,1995-05-12,0.0,14.215,1.1468077664152048,3.674953
395,1995-05-12,0.0,14.215,1.1468077664152048,3.5204124
396,1995-05-13,28.65,15.510000000000002,1.007519373733196,1.6021681
397,1995-05-13,28.65,15.510000000000002,1.007519373733196,1.8974798
398,1995-05-13,28.65,15.510000000000002,1.007519373733196,1.6021681
399,1995-05-14,0.0,16.835,2.688265978762767,3.9989538
400,1995-05-14,0.0,16.835,2.688265978762767,4.1415243
401,1995-05-14,0.0,16.835,2.688265978762767,3.9989538
404,1995-05-15,0.0,16.66,2.827554371444776,4.518432
403,1995-05-15,0.0,16.66,2.827554371444776,4.4976883
402,1995-05-15,0.0,16.66,2.827554371444776,4.518432
405,1995-05-16,14.3,18.055,2.0986117830755973,2.9313698
406,1995-05-16,14.3,18.055,2.0986117830755973,2.9855757
407,1995-05-16,14.3,18.055,2.0986117830755973,2.9313698
408,1995-05-17,8.83,14.64,2.0336105331573266,2.5270817
409,1995-05-17,8.83,14.64,2.0336105331573266,2.6642115
410,1995-05-17,8.83,14.64,2.0336105331573266,2.5270817
411,1995-05-18,15.25,11.75,2.3818315148623483,1.3363345
412,1995-05-18,15.25,11.75,2.3818315148623483,1.3786716
413,1995-05-18,15.25,11.75,2.3818315148623483,1.3363345
414,1995-05-19,0.0,15.225000000000001,3.876860262982574,4.8625946
