,time,prcp (mm/day),meanT (deg C),Q (mm/day),newPET
41,1995-01-11,0.0,1.6050000000000002,0.06098179456319475,0.42672145
42,1995-01-11,0.0,1.6050000000000002,0.06098179456319475,0.4548357
43,1995-01-11,0.0,1.6050000000000002,0.06098179456319475,0.42672145
46,1995-01-12,11.41,4.06,0.06893594168013317,0.7293054
47,1995-01-12,11.41,4.06,0.06893594168013317,0.7074042
44,1995-01-12,11.41,4.06,0.06893594168013317,0.68585145
45,1995-01-12,11.41,4.06,0.06893594168013317,0.7074042
48,1995-01-13,36.48,2.125,0.08484423591401007,0.0933585
49,1995-01-13,36.48,2.125,0.08484423591401007,0.026507948
50,1995-01-13,36.48,2.125,0.08484423591401007,0.062160235
51,1995-01-13,36.48,2.125,0.08484423591401007,0.026507948
52,1995-01-14,0.0,0.9750000000000001,7.689008879707162,0.54271376
53,1995-01-14,0.0,0.9750000000000001,7.689008879707162,0.69622743
54,1995-01-14,0.0,0.9750000000000001,7.689008879707162,0.6142119
55,1995-01-14,0.0,0.9750000000000001,7.689008879707162,0.69622743
58,1995-01-15,0.0,-3.145,3.711935321237941,0.865343
59,1995-01-15,0.0,-3.145,3.711935321237941,0.88527584
57,1995-01-15,0.0,-3.145,3.711935321237941,0.88527584
56,1995-01-15,0.0,-3.145,3.711935321237941,0.7409678
60,1995-01-16,0.0,-0.48,1.1374430377221976,0.86278063
61,1995-01-16,0.0,-0.48,1.1374430377221976,1.2191789
62,1995-01-16,0.0,-0.48,1.1374430377221976,1.0260572
63,1995-01-16,0.0,-0.48,1.1374430377221976,1.2191789
64,1995-01-17,0.0,4.575,0.6495886812166396,0.8014677
65,1995-01-17,0.0,4.575,0.6495886812166396,0.88092786
66,1995-01-17,0.0,4.575,0.6495886812166396,0.661108
67,1995-01-17,0.0,4.575,0.6495886812166396,0.88092786
71,1995-01-18,16.99,-0.635,0.487854356505558,0.79888785
68,1995-01-18,16.99,-0.635,0.487854356505558,0.8404355
69,1995-01-18,16.99,-0.635,0.487854356505558,0.79888785
70,1995-01-18,16.99,-0.635,0.487854356505558,0.8315709
74,1995-01-19,5.39,-1.885,0.3367255612837275,0.4045547
75,1995-01-19,5.39,-1.885,0.3367255612837275,0.43187904
72,1995-01-19,5.39,-1.885,0.3367255612837275,0.4159542
73,1995-01-19,5.39,-1.885,0.3367255612837275,0.43187904
79,1995-01-20,0.0,-5.1850000000000005,0.23332164876352768,0.39815897
78,1995-01-20,0.0,-5.1850000000000005,0.23332164876352768,0.43338957
77,1995-01-20,0.0,-5.1850000000000005,0.23332164876352768,0.39815897
76,1995-01-20,0.0,-5.1850000000000005,0.23332164876352768,0.35153937
80,1995-01-21,0.0,-6.435,0.32612003179447624,0.4531383
81,1995-01-21,0.0,-6.435,0.32612003179447624,0.47416306
82,1995-01-21,0.0,-6.435,0.32612003179447624,0.48152897
83,1995-01-21,0.0,-6.435,0.32612003179447624,0.47416306
86,1995-01-22,0.0,-6.305,0.33937694365604026,0.53516334
87,1995-01-22,0.0,-6.305,0.33937694365604026,0.5203481
84,1995-01-22,0.0,-6.305,0.33937694365604026,0.42827556
85,1995-01-22,0.0,-6.305,0.33937694365604026,0.5203481
88,1995-01-23,0.0,-6.795,0.2996062080713481,0.36796588
89,1995-01-23,0.0,-6.795,0.2996062080713481,0.5149667
90,1995-01-23,0.0,-6.795,0.2996062080713481,0.51363444
91,1995-01-23,0.0,-6.795,0.2996062080713481,0.5149667
92,1995-01-24,0.0,-8.175,0.19089953080652267,0.33998036
93,1995-01-24,0.0,-8.175,0.19089953080652267,0.57562876
94,1995-01-24,0.0,-8.175,0.19089953080652267,0.6077418
95,1995-01-24,0.0,-8.175,0.19089953080652267,0.57562876
99,1995-01-25,0.0,-7.645,0.17233985420033296,0.5636173
98,1995-01-25,0.0,-7.645,0.17233985420033296,0.59482825
97,1995-01-25,0.0,-7.645,0.17233985420033296,0.5636173
96,1995-01-25,0.0,-7.645,0.17233985420033296,0.36359578
100,1995-01-26,5.14,-7.445,0.143174648104892,0.41629905
101,1995-01-26,5.14,-7.445,0.143174648104892,0.74992305
102,1995-01-26,5.14,-7.445,0.143174648104892,0.74132395
103,1995-01-26,5.14,-7.445,0.143174648104892,0.74992305
104,1995-01-27,9.35,-4.445,0.14847741284951763,0.40301675
105,1995-01-27,9.35,-4.445,0.14847741284951763,0.61452115
106,1995-01-27,9.35,-4.445,0.14847741284951763,0.5124357
107,1995-01-27,9.35,-4.445,0.14847741284951763,0.61452115
111,1995-01-28,0.0,-0.42,1.2381955678700844,0.21416174
110,1995-01-28,0.0,-0.42,1.2381955678700844,0.20158167
108,1995-01-28,0.0,-0.42,1.2381955678700844,0.30280605
109,1995-01-28,0.0,-0.42,1.2381955678700844,0.21416174
112,1995-01-29,0.0,-4.675,8.829103299801673,0.37390524
113,1995-01-29,0.0,-4.675,8.829103299801673,0.70620054
114,1995-01-29,0.0,-4.675,8.829103299801673,0.6189816
115,1995-01-29,0.0,-4.675,8.829103299801673,0.70620054
118,1995-01-30,0.0,-4.74,4.189184148254247,0.43312138
119,1995-01-30,0.0,-4.74,4.189184148254247,0.4693531
117,1995-01-30,0.0,-4.74,4.189184148254247,0.4693531
116,1995-01-30,0.0,-4.74,4.189184148254247,0.39507657
120,1995-01-31,0.0,1.0150000000000001,1.919600837554478,0.740951
121,1995-01-31,0.0,1.0150000000000001,1.919600837554478,1.1564982
122,1995-01-31,0.0,1.0150000000000001,1.919600837554478,0.9513997
123,1995-01-31,0.0,1.0150000000000001,1.919600837554478,1.1564982
124,1995-02-01,2.01,2.66,1.2037275970300179,0.56542206
125,1995-02-01,2.01,2.66,1.2037275970300179,0.6823613
126,1995-02-01,2.01,2.66,1.2037275970300179,0.6093234
127,1995-02-01,2.01,2.66,1.2037275970300179,0.6823613
128,1995-02-02,8.92,2.235,3.6589076737916844,0.7229475
129,1995-02-02,8.92,2.235,3.6589076737916844,1.2383709
130,1995-02-02,8.92,2.235,3.6589076737916844,1.0865116
131,1995-02-02,8.92,2.235,3.6589076737916844,1.2383709
135,1995-02-03,4.08,1.5250000000000001,7.317815347583369,0.39346042
134,1995-02-03,4.08,1.5250000000000001,7.317815347583369,0.32387233
133,1995-02-03,4.08,1.5250000000000001,7.317815347583369,0.39346042
132,1995-02-03,4.08,1.5250000000000001,7.317815347583369,0.4507385
136,1995-02-04,0.0,-4.6850000000000005,5.753499747918808,0.8408326
137,1995-02-04,0.0,-4.6850000000000005,5.753499747918808,1.1975193
138,1995-02-04,0.0,-4.6850000000000005,5.753499747918808,1.0260463
139,1995-02-04,0.0,-4.6850000000000005,5.753499747918808,1.1975193
140,1995-02-05,0.0,-8.295,2.5108591065802357,0.58192044
141,1995-02-05,0.0,-8.295,2.5108591065802357,0.9651024
142,1995-02-05,0.0,-8.295,2.5108591065802357,0.7866634
143,1995-02-05,0.0,-8.295,2.5108591065802357,0.9651024
144,1995-02-06,0.0,-9.575,1.6756736593016988,0.59047776
145,1995-02-06,0.0,-9.575,1.6756736593016988,1.0402014
146,1995-02-06,0.0,-9.575,1.6756736593016988,0.73322225
147,1995-02-06,0.0,-9.575,1.6756736593016988,1.0402014
150,1995-02-07,0.0,-9.075,0.6840566520567062,0.8672554
151,1995-02-07,0.0,-9.075,0.6840566520567062,1.0585524
148,1995-02-07,0.0,-9.075,0.6840566520567062,0.7399398
149,1995-02-07,0.0,-9.075,0.6840566520567062,1.0585524
154,1995-02-08,0.0,-8.11,0.3950559734746094,0.8696258
155,1995-02-08,0.0,-8.11,0.3950559734746094,1.1362222
152,1995-02-08,0.0,-8.11,0.3950559734746094,0.7482064
153,1995-02-08,0.0,-8.11,0.3950559734746094,1.1362222
159,1995-02-09,0.0,-2.24,0.3950559734746094,1.6891977
158,1995-02-09,0.0,-2.24,0.3950559734746094,1.3303423
157,1995-02-09,0.0,-2.24,0.3950559734746094,1.6891977
156,1995-02-09,0.0,-2.24,0.3950559734746094,1.3397065
160,1995-02-10,0.0,-0.625,0.34733109077297875,1.0556557
161,1995-02-10,0.0,-0.625,0.34733109077297875,1.3895212
162,1995-02-10,0.0,-0.625,0.34733109077297875,1.1827058
163,1995-02-10,0.0,-0.625,0.34733109077297875,1.3895212
166,1995-02-11,0.0,-8.43,0.26513823723128144,0.95650625
167,1995-02-11,0.0,-8.43,0.26513823723128144,1.1809746
164,1995-02-11,0.0,-8.43,0.26513823723128144,0.82438934
165,1995-02-11,0.0,-8.43,0.26513823723128144,1.1809746
168,1995-02-12,0.0,-9.725000000000001,0.214761972157338,0.87299484
169,1995-02-12,0.0,-9.725000000000001,0.214761972157338,0.9112523
170,1995-02-12,0.0,-9.725000000000001,0.214761972157338,0.8228685
171,1995-02-12,0.0,-9.725000000000001,0.214761972157338,0.9112523
172,1995-02-13,0.0,-7.5,0.2545327077420302,0.95891774
173,1995-02-13,0.0,-7.5,0.2545327077420302,1.213177
174,1995-02-13,0.0,-7.5,0.2545327077420302,1.0089029
175,1995-02-13,0.0,-7.5,0.2545327077420302,1.213177
179,1995-02-14,1.04,-3.175,0.19620229555114826,0.8885075
178,1995-02-14,1.04,-3.175,0.19620229555114826,0.8679825
177,1995-02-14,1.04,-3.175,0.19620229555114826,0.8885075
176,1995-02-14,1.04,-3.175,0.19620229555114826,1.0736554
180,1995-02-15,0.0,-1.0799999999999998,0.19620229555114826,0.74665296
181,1995-02-15,0.0,-1.0799999999999998,0.19620229555114826,0.51856077
182,1995-02-15,0.0,-1.0799999999999998,0.19620229555114826,0.47116932
183,1995-02-15,0.0,-1.0799999999999998,0.19620229555114826,0.51856077
184,1995-02-16,0.0,-3.725,0.15378017759414325,1.2020555
185,1995-02-16,0.0,-3.725,0.15378017759414325,1.1441009
186,1995-02-16,0.0,-3.725,0.15378017759414325,1.0198538
187,1995-02-16,0.0,-3.725,0.15378017759414325,1.1441009
191,1995-02-17,0.0,-0.009999999999999787,0.17764261894495859,1.8336265
190,1995-02-17,0.0,-0.009999999999999787,0.17764261894495859,1.7478793
188,1995-02-17,0.0,-0.009999999999999787,0.17764261894495859,1.8329964
189,1995-02-17,0.0,-0.009999999999999787,0.17764261894495859,1.8336265
192,1995-02-18,0.0,4.630000000000001,0.21211058978502517,2.367271
193,1995-02-18,0.0,4.630000000000001,0.21211058978502517,2.2730742
194,1995-02-18,0.0,4.630000000000001,0.21211058978502517,2.2372246
195,1995-02-18,0.0,4.630000000000001,0.21211058978502517,2.2730742
199,1995-02-19,0.0,4.865,0.38179906161304533,1.756582
198,1995-02-19,0.0,4.865,0.38179906161304533,1.7531823
197,1995-02-19,0.0,4.865,0.38179906161304533,1.756582
196,1995-02-19,0.0,4.865,0.38179906161304533,1.6530476
200,1995-02-20,0.0,6.5649999999999995,0.5117167978563733,2.4216335
201,1995-02-20,0.0,6.5649999999999995,0.5117167978563733,2.4065533
202,1995-02-20,0.0,6.5649999999999995,0.5117167978563733,2.4023902
203,1995-02-20,0.0,6.5649999999999995,0.5117167978563733,2.4065533
206,1995-02-21,0.0,2.005,0.6124693280042602,1.3042097
207,1995-02-21,0.0,2.005,0.6124693280042602,1.2652113
204,1995-02-21,0.0,2.005,0.6124693280042602,1.3083668
205,1995-02-21,0.0,2.005,0.6124693280042602,1.2652113
208,1995-02-22,0.0,9.16,0.4799002093886195,2.3341355
209,1995-02-22,0.0,9.16,0.4799002093886195,2.610774
210,1995-02-22,0.0,9.16,0.4799002093886195,2.5987167
211,1995-02-22,0.0,9.16,0.4799002093886195,2.610774
215,1995-02-23,0.0,7.84,0.42422117957005034,2.3382244
212,1995-02-23,0.0,7.84,0.42422117957005034,2.229066
213,1995-02-23,0.0,7.84,0.42422117957005034,2.3382244
214,1995-02-23,0.0,7.84,0.42422117957005034,2.2432334
219,1995-02-24,0.0,2.45,0.3791476792407325,2.1267972
218,1995-02-24,0.0,2.45,0.3791476792407325,2.0129604
216,1995-02-24,0.0,2.45,0.3791476792407325,1.9485111
217,1995-02-24,0.0,2.45,0.3791476792407325,2.1267972
220,1995-02-25,2.0,10.115,0.30225759044366085,2.8532252
221,1995-02-25,2.0,10.115,0.30225759044366085,3.2224183
222,1995-02-25,2.0,10.115,0.30225759044366085,3.0666783
223,1995-02-25,2.0,10.115,0.30225759044366085,3.2224183
227,1995-02-26,9.56,7.539999999999999,0.26513823723128144,1.0631015
224,1995-02-26,9.56,7.539999999999999,0.26513823723128144,0.97090167
225,1995-02-26,9.56,7.539999999999999,0.26513823723128144,1.0631015
226,1995-02-26,9.56,7.539999999999999,0.26513823723128144,1.448247
228,1995-02-27,0.0,1.515,0.471946062271681,0.40316573
229,1995-02-27,0.0,1.515,0.471946062271681,0.43104595
230,1995-02-27,0.0,1.515,0.471946062271681,0.39825597
231,1995-02-27,0.0,1.515,0.471946062271681,0.43104595
234,1995-02-28,0.0,-0.62,0.6893594168013318,0.8345481
235,1995-02-28,0.0,-0.62,0.6893594168013318,0.96751666
232,1995-02-28,0.0,-0.62,0.6893594168013318,0.9909971
233,1995-02-28,0.0,-0.62,0.6893594168013318,0.96751666
239,1995-03-01,0.0,-6.199999999999999,0.42687256194236317,1.7679659
238,1995-03-01,0.0,-6.199999999999999,0.42687256194236317,1.7111452
237,1995-03-01,0.0,-6.199999999999999,0.42687256194236317,1.7679659
236,1995-03-01,0.0,-6.199999999999999,0.42687256194236317,1.6456625
240,1995-03-02,0.0,-5.345,0.3208172670498506,1.5138156
241,1995-03-02,0.0,-5.345,0.3208172670498506,1.518544
242,1995-03-02,0.0,-5.345,0.3208172670498506,1.418971
243,1995-03-02,0.0,-5.345,0.3208172670498506,1.518544
244,1995-03-03,0.0,-3.61,0.24922994299740459,1.6024241
245,1995-03-03,0.0,-3.61,0.24922994299740459,1.7955481
246,1995-03-03,0.0,-3.61,0.24922994299740459,1.6793783
247,1995-03-03,0.0,-3.61,0.24922994299740459,1.7955481
248,1995-03-04,7.93,-1.8250000000000002,0.214761972157338,1.7954352
249,1995-03-04,7.93,-1.8250000000000002,0.214761972157338,1.2456353
250,1995-03-04,7.93,-1.8250000000000002,0.214761972157338,1.4428787
251,1995-03-04,7.93,-1.8250000000000002,0.214761972157338,1.2456353
254,1995-03-05,0.0,0.6799999999999999,0.22801888401890208,0.98239064
255,1995-03-05,0.0,0.6799999999999999,0.22801888401890208,1.0562688
252,1995-03-05,0.0,0.6799999999999999,0.22801888401890208,1.080812
253,1995-03-05,0.0,0.6799999999999999,0.22801888401890208,1.0562688
259,1995-03-06,5.42,0.7349999999999999,0.33142279653910184,0.9909075
258,1995-03-06,5.42,0.7349999999999999,0.33142279653910184,0.938228
256,1995-03-06,5.42,0.7349999999999999,0.33142279653910184,0.78674436
257,1995-03-06,5.42,0.7349999999999999,0.33142279653910184,0.9909075
260,1995-03-07,0.0,-3.17,0.5700472100472551,0.80690205
261,1995-03-07,0.0,-3.17,0.5700472100472551,0.7181715
262,1995-03-07,0.0,-3.17,0.5700472100472551,0.69084775
263,1995-03-07,0.0,-3.17,0.5700472100472551,0.7181715
264,1995-03-08,0.0,-7.45,0.7821577998322805,1.1251845
265,1995-03-08,0.0,-7.45,0.7821577998322805,1.3805802
266,1995-03-08,0.0,-7.45,0.7821577998322805,1.4033556
267,1995-03-08,0.0,-7.45,0.7821577998322805,1.3805802
270,1995-03-09,0.0,-3.44,0.4401294738039273,1.8989555
268,1995-03-09,0.0,-3.44,0.4401294738039273,1.5829269
269,1995-03-09,0.0,-3.44,0.4401294738039273,2.0536423
271,1995-03-09,0.0,-3.44,0.4401294738039273,2.0536423
275,1995-03-10,0.0,5.285,0.36323938500685565,2.9289887
274,1995-03-10,0.0,5.285,0.36323938500685565,2.8575747
273,1995-03-10,0.0,5.285,0.36323938500685565,2.9289887
272,1995-03-10,0.0,5.285,0.36323938500685565,2.8531392
276,1995-03-11,0.0,11.47,0.32346864942216336,3.0974123
277,1995-03-11,0.0,11.47,0.32346864942216336,3.0695972
278,1995-03-11,0.0,11.47,0.32346864942216336,3.0159557
279,1995-03-11,0.0,11.47,0.32346864942216336,3.0695972
280,1995-03-12,0.0,14.66,0.2996062080713481,3.3987575
281,1995-03-12,0.0,14.66,0.2996062080713481,3.0112853
282,1995-03-12,0.0,14.66,0.2996062080713481,3.0619984
283,1995-03-12,0.0,14.66,0.2996062080713481,3.0112853
284,1995-03-13,0.0,16.535,0.26778961960359426,3.3713822
285,1995-03-13,0.0,16.535,0.26778961960359426,3.4589338
286,1995-03-13,0.0,16.535,0.26778961960359426,3.2984624
287,1995-03-13,0.0,16.535,0.26778961960359426,3.4589338
290,1995-03-14,0.0,16.28,0.2545327077420302,3.0259204
291,1995-03-14,0.0,16.28,0.2545327077420302,3.2474818
288,1995-03-14,0.0,16.28,0.2545327077420302,3.1788092
289,1995-03-14,0.0,16.28,0.2545327077420302,3.2474818
292,1995-03-15,0.0,15.065000000000001,0.23067026639121485,2.9852748
293,1995-03-15,0.0,15.065000000000001,0.23067026639121485,3.3576422
294,1995-03-15,0.0,15.065000000000001,0.23067026639121485,3.246912
295,1995-03-15,0.0,15.065000000000001,0.23067026639121485,3.3576422
298,1995-03-16,0.0,15.33,0.20945920741271234,3.2341971
299,1995-03-16,0.0,15.33,0.20945920741271234,3.332038
296,1995-03-16,0.0,15.33,0.20945920741271234,3.1035209
297,1995-03-16,0.0,15.33,0.20945920741271234,3.332038
300,1995-03-17,0.0,15.73,0.19620229555114826,2.4988883
301,1995-03-17,0.0,15.73,0.19620229555114826,3.0618916
302,1995-03-17,0.0,15.73,0.19620229555114826,2.8296185
303,1995-03-17,0.0,15.73,0.19620229555114826,3.0618916
307,1995-03-18,0.0,15.614999999999998,0.18559676606189704,2.9974687
304,1995-03-18,0.0,15.614999999999998,0.18559676606189704,3.0504136
305,1995-03-18,0.0,15.614999999999998,0.18559676606189704,2.9974687
306,1995-03-18,0.0,15.614999999999998,0.18559676606189704,3.070929
310,1995-03-19,1.85,14.01,0.17499123657264576,3.412458
311,1995-03-19,1.85,14.01,0.17499123657264576,3.6891475
308,1995-03-19,1.85,14.01,0.17499123657264576,3.0237503
309,1995-03-19,1.85,14.01,0.17499123657264576,3.6891475
314,1995-03-20,0.0,11.459999999999999,0.17233985420033296,3.1730218
315,1995-03-20,0.0,11.459999999999999,0.17233985420033296,3.2379317
312,1995-03-20,0.0,11.459999999999999,0.17233985420033296,3.0094347
313,1995-03-20,0.0,11.459999999999999,0.17233985420033296,3.2379317
319,1995-03-21,0.0,9.459999999999999,0.15908294233876888,3.4577303
318,1995-03-21,0.0,9.459999999999999,0.15908294233876888,3.2966566
317,1995-03-21,0.0,9.459999999999999,0.15908294233876888,3.4577303
316,1995-03-21,0.0,9.459999999999999,0.15908294233876888,3.0159383
320,1995-03-22,0.0,8.935,0.14847741284951763,2.2808347
321,1995-03-22,0.0,8.935,0.14847741284951763,2.061654
322,1995-03-22,0.0,8.935,0.14847741284951763,2.0816069
323,1995-03-22,0.0,8.935,0.14847741284951763,2.061654
326,1995-03-23,0.0,7.4750000000000005,0.143174648104892,1.875144
327,1995-03-23,0.0,7.4750000000000005,0.143174648104892,2.125373
324,1995-03-23,0.0,7.4750000000000005,0.143174648104892,1.6777153
325,1995-03-23,0.0,7.4750000000000005,0.143174648104892,2.125373
328,1995-03-24,0.0,8.115,0.14052326573257917,2.8738747
329,1995-03-24,0.0,8.115,0.14052326573257917,3.154192
330,1995-03-24,0.0,8.115,0.14052326573257917,2.885724
331,1995-03-24,0.0,8.115,0.14052326573257917,3.154192
332,1995-03-25,3.47,11.03,0.14052326573257917,4.070222
333,1995-03-25,3.47,11.03,0.14052326573257917,4.1894217
334,1995-03-25,3.47,11.03,0.14052326573257917,4.034404
335,1995-03-25,3.47,11.03,0.14052326573257917,4.1894217
339,1995-03-26,3.49,12.535,0.13787188336026635,2.2762296
338,1995-03-26,3.49,12.535,0.13787188336026635,2.7163606
337,1995-03-26,3.49,12.535,0.13787188336026635,2.2762296
336,1995-03-26,3.49,12.535,0.13787188336026635,2.555526
340,1995-03-27,0.0,8.555,0.143174648104892,2.4008665
341,1995-03-27,0.0,8.555,0.143174648104892,2.7786446
342,1995-03-27,0.0,8.555,0.143174648104892,2.7182608
343,1995-03-27,0.0,8.555,0.143174648104892,2.7786446
344,1995-03-28,0.0,6.7700000000000005,0.15908294233876888,1.807781
345,1995-03-28,0.0,6.7700000000000005,0.15908294233876888,2.042738
346,1995-03-28,0.0,6.7700000000000005,0.15908294233876888,2.0364392
347,1995-03-28,0.0,6.7700000000000005,0.15908294233876888,2.042738
351,1995-03-29,0.0,6.5600000000000005,0.15643155996645608,1.6704063
350,1995-03-29,0.0,6.5600000000000005,0.15643155996645608,1.5535653
348,1995-03-29,0.0,6.5600000000000005,0.15643155996645608,1.62237
349,1995-03-29,0.0,6.5600000000000005,0.15643155996645608,1.6704063
352,1995-03-30,0.0,4.485,0.15378017759414325,2.0130942
353,1995-03-30,0.0,4.485,0.15378017759414325,2.259633
354,1995-03-30,0.0,4.485,0.15378017759414325,2.1295266
355,1995-03-30,0.0,4.485,0.15378017759414325,2.259633
359,1995-03-31,0.0,4.2299999999999995,0.13787188336026635,2.391116
358,1995-03-31,0.0,4.2299999999999995,0.13787188336026635,2.4570749
357,1995-03-31,0.0,4.2299999999999995,0.13787188336026635,2.391116
356,1995-03-31,0.0,4.2299999999999995,0.13787188336026635,2.047341
360,1995-04-01,1.85,4.305,0.13522050098795355,2.020492
361,1995-04-01,1.85,4.305,0.13522050098795355,2.902056
362,1995-04-01,1.85,4.305,0.13522050098795355,2.5000172
363,1995-04-01,1.85,4.305,0.13522050098795355,2.902056
366,1995-04-02,0.0,10.805,0.12991773624332792,3.8357491
367,1995-04-02,0.0,10.805,0.12991773624332792,4.1731906
364,1995-04-02,0.0,10.805,0.12991773624332792,3.734837
365,1995-04-02,0.0,10.805,0.12991773624332792,4.1731906
368,1995-04-03,0.0,10.16,0.12991773624332792,2.441086
369,1995-04-03,0.0,10.16,0.12991773624332792,2.2692115
370,1995-04-03,0.0,10.16,0.12991773624332792,1.6957947
371,1995-04-03,0.0,10.16,0.12991773624332792,2.2692115
375,1995-04-04,0.0,4.415,0.11931220675407665,3.0341494
372,1995-04-04,0.0,4.415,0.11931220675407665,2.7996154
373,1995-04-04,0.0,4.415,0.11931220675407665,3.0341494
374,1995-04-04,0.0,4.415,0.11931220675407665,2.8935962
379,1995-04-05,0.0,6.805,0.11400944200945104,3.793509
378,1995-04-05,0.0,6.805,0.11400944200945104,3.5333846
376,1995-04-05,0.0,6.805,0.11400944200945104,3.403531
377,1995-04-05,0.0,6.805,0.11400944200945104,3.793509
380,1995-04-06,0.0,11.670000000000002,0.10870667726482539,2.866805
381,1995-04-06,0.0,11.670000000000002,0.10870667726482539,3.2692099
382,1995-04-06,0.0,11.670000000000002,0.10870667726482539,3.4081497
383,1995-04-06,0.0,11.670000000000002,0.10870667726482539,3.2692099
387,1995-04-07,3.24,16.85,0.10605529489251259,4.3267784
386,1995-04-07,3.24,16.85,0.10605529489251259,4.0832787
384,1995-04-07,3.24,16.85,0.10605529489251259,3.3200848
385,1995-04-07,3.24,16.85,0.10605529489251259,4.3267784
388,1995-04-08,24.93,16.035,0.11135805963713821,3.0074792
389,1995-04-08,24.93,16.035,0.11135805963713821,4.000932
390,1995-04-08,24.93,16.035,0.11135805963713821,3.714364
391,1995-04-08,24.93,16.035,0.11135805963713821,4.000932
394,1995-04-09,7.04,9.07,3.2081726704985054,1.0241998
392,1995-04-09,7.04,9.07,3.2081726704985054,0.64883506
393,1995-04-09,7.04,9.07,3.2081726704985054,1.2819297
395,1995-04-09,7.04,9.07,3.2081726704985054,1.2819297
399,1995-04-10,27.46,6.025,3.1021173756059928,1.9816606
398,1995-04-10,27.46,6.025,3.1021173756059928,2.2351196
397,1995-04-10,27.46,6.025,3.1021173756059928,1.9816606
396,1995-04-10,27.46,6.025,3.1021173756059928,1.761559
400,1995-04-11,8.57,8.08,23.14656811029087,1.0566238
401,1995-04-11,8.57,8.08,23.14656811029087,0.6898726
402,1995-04-11,8.57,8.08,23.14656811029087,0.69831944
403,1995-04-11,8.57,8.08,23.14656811029087,0.6898726
404,1995-04-12,0.0,5.225,7.105704757798343,2.221169
405,1995-04-12,0.0,5.225,7.105704757798343,2.340518
406,1995-04-12,0.0,5.225,7.105704757798343,2.397478
407,1995-04-12,0.0,5.225,7.105704757798343,2.340518
411,1995-04-13,0.0,10.48,2.0813351622655594,3.7443655
410,1995-04-13,0.0,10.48,2.0813351622655594,3.5868268
408,1995-04-13,0.0,10.48,2.0813351622655594,3.722103
409,1995-04-13,0.0,10.48,2.0813351622655594,3.7443655
412,1995-04-14,0.0,11.705,0.8457909767677878,3.6979718
413,1995-04-14,0.0,11.705,0.8457909767677878,4.8227615
414,1995-04-14,0.0,11.705,0.8457909767677878,4.3397965
415,1995-04-14,0.0,11.705,0.8457909767677878,4.8227615
419,1995-04-15,0.0,16.225,0.5541389158133783,3.2452765
418,1995-04-15,0.0,16.225,0.5541389158133783,3.0173392
417,1995-04-15,0.0,16.225,0.5541389158133783,3.2452765
