,time,prcp (mm/day),meanT (deg C),Q (mm/day),newPET
0,2007-09-30,19.86,17.905,0.7354836821204813,4.596874
1,2007-10-01,0.0,18.055,0.8811240152136461,1.6277324
2,2007-10-02,19.68,16.755000000000003,0.8884060318683042,1.9525151
3,2007-10-03,0.0,16.4,0.8884060318683042,3.261274
4,2007-10-04,0.0,17.54,0.8884060318683042,3.1918766
5,2007-10-05,0.0,19.185000000000002,0.8665599819043296,3.0023885
6,2007-10-06,0.0,22.4,0.8665599819043296,3.3678157
7,2007-10-07,0.0,22.875,0.8884060318683042,3.267069
8,2007-10-08,2.23,21.564999999999998,0.8884060318683042,2.5809093
9,2007-10-09,0.0,12.09,0.8811240152136461,3.3338594
10,2007-10-10,0.0,8.59,0.8738419985589878,2.080269
11,2007-10-11,0.0,8.055,0.8519959485950132,1.5869741
12,2007-10-12,0.0,6.8950000000000005,0.8519959485950132,0.961373
13,2007-10-13,1.1,7.555,0.8519959485950132,0.83067006
14,2007-10-14,8.39,7.82,0.9466621651055701,0.5666585
15,2007-10-15,15.11,11.52,1.0194823316521524,1.2990253
16,2007-10-16,0.0,14.55,1.0923024981987348,1.2310424
17,2007-10-17,17.28,14.870000000000001,1.165122664745317,2.2362046
18,2007-10-18,6.09,14.805,1.2379428312918994,2.0694366
19,2007-10-19,1.73,12.684999999999999,1.2379428312918994,1.3149916
20,2007-10-20,0.0,14.325000000000001,1.165122664745317,2.935506
21,2007-10-21,0.0,14.290000000000001,1.0923024981987348,3.765992
22,2007-10-22,0.0,9.925,1.0194823316521524,1.3180504
23,2007-10-23,0.0,6.835,0.9466621651055701,2.351757
24,2007-10-24,0.0,5.74,0.8592779652496714,1.8015904
25,2007-10-25,0.0,5.25,0.8447139319403548,1.5934527
26,2007-10-26,0.24,5.585,0.8447139319403548,0.92151666
27,2007-10-27,0.0,8.42,0.8519959485950132,1.8860056
28,2007-10-28,0.0,5.585,0.8519959485950132,1.5998569
29,2007-10-29,0.0,8.435,0.8592779652496714,2.0389676
30,2007-10-30,0.0,11.17,0.8592779652496714,2.3667011
31,2007-10-31,0.0,9.345,0.8665599819043296,2.589119
32,2007-11-01,0.0,5.9799999999999995,0.8738419985589878,1.7682564
33,2007-11-02,0.0,5.84,0.8665599819043296,1.5806968
34,2007-11-03,0.0,4.625,0.8738419985589878,1.5119852
35,2007-11-04,0.0,5.7299999999999995,0.8884060318683042,1.6367853
36,2007-11-05,0.5,4.835,0.8884060318683042,1.7837687
37,2007-11-06,0.0,2.22,0.8738419985589878,1.5745798
38,2007-11-07,0.0,-0.7349999999999999,0.8447139319403548,1.1018716
39,2007-11-08,0.0,1.63,0.8010218320124054,1.2595234
40,2007-11-09,0.0,2.715,0.8010218320124054,0.9326683
41,2007-11-10,0.0,0.8999999999999999,0.8010218320124054,0.89906067
42,2007-11-11,0.0,5.425,0.8010218320124054,0.65039915
43,2007-11-12,0.0,8.06,0.8010218320124054,1.5864129
44,2007-11-13,0.0,5.19,0.8301498986310384,1.4996092
45,2007-11-14,0.0,2.9000000000000004,0.8811240152136461,2.1640558
46,2007-11-15,0.0,1.25,0.9466621651055701,1.4096637
47,2007-11-16,0.0,-1.6649999999999998,0.910252081832279,0.642133
48,2007-11-17,1.15,-0.77,0.8519959485950132,0.31639633
49,2007-11-18,0.85,0.75,0.8083038486670637,0.81513363
50,2007-11-19,0.0,1.4649999999999999,0.7718937653937724,0.751203
51,2007-11-20,1.11,2.42,0.7500477154297978,0.4716785
52,2007-11-21,1.47,0.72,0.7354836821204813,0.48318124
53,2007-11-22,0.0,-2.285,0.7282016654658231,0.8320625
54,2007-11-23,0.0,-3.7949999999999995,0.7158222371529042,0.7525019
55,2007-11-24,0.0,-1.1949999999999998,0.6976171955162587,0.9802583
56,2007-11-25,0.0,0.73,0.6582943055811041,0.7103454
57,2007-11-26,0.0,-1.2099999999999997,0.6539250955883092,0.5793365
58,2007-11-27,0.0,-4.345,0.6364482556171295,0.9044228
59,2007-11-28,0.0,-3.5599999999999996,0.588386945696385,1.0801387
60,2007-11-29,1.25,-7.279999999999999,0.5592588790777522,1.0730646
61,2007-11-30,0.0,-9.41,0.6116893989912915,0.8204622
62,2007-12-01,29.25,-7.2700000000000005,0.633535448955266,0.41916308
63,2007-12-02,0.0,-4.835,0.642273868940856,0.42837083
64,2007-12-03,0.0,-7.535,0.6845095655378738,0.36881328
65,2007-12-04,6.78,-7.88,0.7573297320844561,0.27937838
66,2007-12-05,0.0,-9.07,0.8010218320124054,0.25743833
67,2007-12-06,4.02,-13.79,0.7718937653937724,0.23562129
68,2007-12-07,0.0,-13.325000000000001,0.7245606571384939,0.24531165
69,2007-12-08,0.7,-13.295,0.7245606571384939,0.22869992
70,2007-12-09,0.0,-11.025,0.6815967588760105,0.25775254
71,2007-12-10,0.79,-7.12,0.6269816339660736,0.24105474
72,2007-12-11,1.55,-6.720000000000001,0.6393610622789928,0.1864471
73,2007-12-12,0.0,-8.015,0.6699455322285573,0.22458024
74,2007-12-13,0.0,-8.195,0.6699455322285573,0.33893365
75,2007-12-14,0.0,-10.34,0.6699455322285573,0.23238444
76,2007-12-15,0.64,-10.504999999999999,0.6517404905919117,0.20868114
77,2007-12-16,0.0,-9.515,0.6269816339660736,0.1987651
78,2007-12-17,0.0,-7.7250000000000005,0.6087765923294282,0.20687476
79,2007-12-18,0.0,-4.565,0.6393610622789928,0.2901984
80,2007-12-19,0.0,-4.24,0.6633917172393649,0.23804972
81,2007-12-20,0.0,-3.3200000000000003,0.7005300021781219,0.36095947
82,2007-12-21,0.0,-0.615,0.7267452621348915,0.25228435
83,2007-12-22,16.01,0.010000000000000009,0.9466621651055701,0.14607824
84,2007-12-23,4.26,-9.875,1.165122664745317,0.37623432
